,Data_Completeness_Score_Name,People_Positive_New_Cases_Count,People_Positive_Cases_Count,People_Negative_New_Count,People_Negative_Cases_Count,People_Test_Results_New_Count,People_Pending_Cases_Count,Total_Tested_Positive_per_100k,New_Cases_per_100k_Prevalence,People_Positive_Negative_Test_Results_Count,People_Hospitalized_New_Count,People_Hospitalized_Currently_Count,People_Hospitalized_Cumulative_Count,Hospitalizations_per_100k_Incidence,People_In_Intensive_Care_Currently_Count,People_In_Intensive_Care_Cumulative_Count,People_Intubated_Currently_Count,People_Intubated_Cumulative_Count,People_Death_New_Count,People_Death_Count,Deaths_per_100k,Death_Rate_Prevalence,Death_Rate_Incidence,People_Recovered_Count,Recovery_Rate,Report_Date,Reported_Date_Time,Day,Month,Province_State_Code,Pop
401,A+,48,12462.0,301,116572.0,349,,1267.8872107397026,4.8835328290407425,129034,0,57.0,,5.7991952344858815,11.0,,,,1,515.0,52.3962376449163,2.083333333333333,4.132562991494142,6851.0,54.975124378109456,7/8/2020,2020-07-07 18:00:00,189.0,7.0,DE,982895.0
402,A,9989,223783.0,41024,2096424.0,51013,1773.0,1017.5192106579367,45.41899695357614,2320207,335,,17068.0,,,,,,48,3991.0,18.1466830355113,0.4805285814395836,1.7834241206883457,,,7/8/2020,2020-07-07 23:59:00,189.0,7.0,FL,21993000.0
403,A,3420,103890.0,17537,896519.0,20957,,967.6698242378518,31.855142928996564,1000409,274,2215.0,12500.0,20.63132794962789,,2502.0,,,23,2922.0,27.216587028809343,0.672514619883041,2.812590239676581,,,7/8/2020,2020-07-08 16:45:00,190.0,7.0,GA,10736100.0
404,B,4,307.0,225,15833.0,229,,,2.370019256406458,16140,0,3.0,,,,,,,0,5.0,,0.0,1.6286644951140066,202.0,65.79804560260585,7/8/2020,2020-07-07 21:45:00,189.0,7.0,GU,168775.0
405,D,41,1071.0,1382,86025.0,1423,,75.81281102011057,2.9022644741592285,87096,0,,119.0,,,,,,0,19.0,1.3449518294884226,0.0,1.7740429505135387,797.0,74.41643323996266,7/8/2020,2020-07-07 18:00:00,189.0,7.0,HI,1412690.0
406,A+,480,32509.0,6573,313842.0,7053,,1022.34382124943,15.095051653379876,346351,0,165.0,,5.188924005849333,44.0,,23.0,,10,735.0,23.114297844237935,2.083333333333333,2.2609123627303207,25974.0,79.89787443477191,7/8/2020,2020-07-08 00:00:00,190.0,7.0,IA,3179850.0
407,A,487,8539.0,2303,102792.0,2790,,467.5932010338634,26.667980899811624,111331,9,50.0,396.0,2.7379857186664913,19.0,130.0,,,0,94.0,5.147413151093004,0.0,1.1008314790959128,2932.0,34.336573369246985,7/8/2020,2020-07-07 19:00:00,189.0,7.0,ID,1826160.0
408,A,980,150554.0,31762,1693144.0,32742,,1189.2382915866883,7.741099710103715,1843698,0,1385.0,,10.940227651524127,320.0,,153.0,,36,7309.0,57.7343854909674,3.6734693877551026,4.85473650650265,,,7/8/2020,2020-07-08 00:00:00,190.0,7.0,IL,12659700.0
409,A+,437,49063.0,5345,486794.0,5782,,727.360329708614,6.478537066275286,535857,32,667.0,7365.0,9.888293416946489,217.0,1551.0,87.0,,15,2732.0,40.50197543492924,3.4324942791762014,5.568350895787049,37462.0,76.35489065079591,7/8/2020,2020-07-07 23:59:00,189.0,7.0,IN,6745350.0
410,A,717,17618.0,5546,190864.0,6263,,605.3546640278179,24.636127489382755,208482,34,,1269.0,,,397.0,,160.0,2,282.0,9.689522945614977,0.2789400278940028,1.6006357134748552,879.0,4.989215574980134,7/8/2020,2020-07-08 10:00:00,190.0,7.0,KS,2910360.0
411,B,400,17919.0,5649,398002.0,6049,,398.2274334454151,8.889501276754622,415921,29,453.0,2737.0,10.067360195924609,111.0,1007.0,,,6,608.0,13.512041940667025,1.5,3.393046486969139,4912.0,27.412243986829623,7/8/2020,2020-07-08 00:00:00,190.0,7.0,KY,4499690.0
412,B,1888,70151.0,16251,795586.0,18139,,1510.1890561829682,40.6442807383137,865737,0,1022.0,,22.00130027254057,,,105.0,,20,3339.0,71.88096047946473,1.059322033898305,4.759732576869895,46334.0,66.04895154737638,7/8/2020,2020-07-08 13:00:00,190.0,7.0,LA,4645180.0
413,A+,264,110602.0,8971,805393.0,9235,,1585.328096780667,3.784078204282888,915995,28,662.0,11517.0,9.488862769830577,102.0,,49.0,,30,8243.0,118.15210847690852,11.363636363636363,7.452848953906802,94347.0,85.30315907488111,7/8/2020,2020-07-08 10:00:00,190.0,7.0,MA,6976600.0
414,A,465,70861.0,8265,532247.0,8730,,1164.8792067228658,7.644103683636029,603108,73,398.0,11184.0,6.5426951958863215,136.0,,,,9,3275.0,53.83750443851182,1.935483870967742,4.6217242206573435,5085.0,7.176020660165676,7/8/2020,2020-07-08 10:00:00,190.0,7.0,MD,6083120.0
415,A+,20,3460.0,2012,109478.0,2032,,257.09806136172807,1.4861159616284858,112938,3,22.0,363.0,1.6347275577913345,8.0,,5.0,,0,110.0,8.173637788956672,0.0,3.1791907514450863,2856.0,82.54335260115607,7/8/2020,2020-07-07 23:59:00,189.0,7.0,ME,1345790.0
416,A+,651,74551.0,22841,1125452.0,23492,,742.1702339472374,6.480836236933798,1200003,0,505.0,,5.027376804380289,174.0,,93.0,,11,6262.0,62.33947237431558,1.6897081413210446,8.399619052729005,52841.0,70.87899558691365,7/8/2020,2020-07-08 00:00:00,190.0,7.0,MI,10045000.0
417,A,456,39589.0,7267,653381.0,7723,,694.4622298782424,7.999059759642288,692970,20,265.0,4272.0,4.648576395406153,122.0,1302.0,,,9,1523.0,26.7161579252965,1.9736842105263157,3.847028214908182,34902.0,88.16085276213089,7/8/2020,2020-07-07 17:00:00,189.0,7.0,MN,5700670.0
418,B,575,25204.0,6417,417136.0,6992,,408.5410429434925,9.320389608495008,442340,0,694.0,,11.249305023122671,,,74.0,,4,1046.0,16.955004400844835,0.6956521739130435,4.150134899222346,,,7/8/2020,2020-07-08 15:00:00,190.0,7.0,MO,6169270.0
419,D,0,31.0,2547,10734.0,2547,,,0.0,10765,0,,,,,,,,0,2.0,,0.0,6.451612903225806,19.0,61.29032258064516,7/8/2020,2020-07-08 00:01:00,190.0,7.0,MP,57580.0
420,A,674,32888.0,-1592,281839.0,-918,,1100.2054020058476,22.547386309655234,314727,50,883.0,3365.0,29.539083251373253,190.0,,101.0,,30,1188.0,39.742277352923466,4.451038575667656,3.6122597908051572,22167.0,67.40148382388713,7/8/2020,2020-07-07 19:00:00,189.0,7.0,MS,2989260.0
421,C,44,1371.0,1050,105050.0,1094,,126.15480878942914,4.0487320107475435,106421,0,22.0,117.0,2.0243660053737718,,,,,0,23.0,2.1163826419816703,0.0,1.6776075857038657,759.0,55.36105032822757,7/8/2020,2020-07-08 00:00:00,190.0,7.0,MT,1086760.0
422,A,1435,77310.0,23957,1019372.0,25392,,728.521753880078,13.522554867648584,1096682,0,994.0,,9.36684288393219,,,,,21,1441.0,13.579095166746765,1.4634146341463417,1.8639244599663694,55318.0,71.55348596559307,7/8/2020,2020-07-08 11:55:00,190.0,7.0,NC,10611900.0
423,D,73,3971.0,1409,111868.0,1482,,521.3181169532756,9.583536272371978,115839,4,26.0,252.0,3.4133142887900196,,,,,-3,78.0,10.23994286637006,-4.10958904109589,1.9642407454041804,3447.0,86.80433140266935,7/8/2020,2020-07-08 00:00:00,190.0,7.0,ND,761723.0
424,B,155,20201.0,1820,174847.0,1975,,1034.5851877269445,7.938255734749586,195048,29,102.0,1398.0,5.223884418996502,,,,,-1,282.0,14.442503981931505,-0.6451612903225806,1.3959704965100737,14927.0,73.89238156526905,7/8/2020,2020-07-07 20:00:00,189.0,7.0,NE,1952570.0
425,B,18,5932.0,613,122579.0,631,,432.5979945305378,1.3126709206927987,128511,3,24.0,577.0,1.7502278942570648,,164.0,,,2,384.0,28.003646308113037,11.11111111111111,6.473364801078894,4758.0,80.20903573836817,7/8/2020,2020-07-07 09:00:00,189.0,7.0,NH,1371250.0
426,A+,161,174039.0,17554,1403809.0,17715,,1947.4921586246176,1.8015860671376154,1577848,180,935.0,20426.0,10.46262716008491,175.0,,142.0,,142,15423.0,172.58299325132572,88.19875776397515,8.861806836398738,30844.0,17.722464505082193,7/8/2020,2020-07-08 13:00:00,190.0,7.0,NJ,8936570.0
427,B,220,13727.0,4782,371515.0,5002,,654.7142094017095,10.492979242979244,385242,23,133.0,2056.0,6.343482905982906,,,,,4,519.0,24.75389194139194,1.8181818181818181,3.7808698186056677,5986.0,43.60748889050775,7/8/2020,2020-07-07 17:46:00,189.0,7.0,NM,2096640.0
428,A+,516,24301.0,6591,299352.0,7107,,774.0010064784085,16.434900594331868,323653,0,876.0,,27.901110311307594,233.0,,109.0,,5,553.0,17.613372148576595,0.9689922480620154,2.2756265174272663,754.0,3.102752973128678,7/8/2020,2020-07-08 12:00:00,190.0,7.0,NV,3139660.0
429,A,692,398929.0,56893,4003523.0,57585,,2052.0511303721614,3.559579228929297,4402452,0,841.0,89995.0,4.326020421285461,166.0,,97.0,,20,24944.0,128.30945706128958,2.8901734104046244,6.252741715944442,71185.0,17.844027383318835,7/8/2020,2020-07-07 23:59:00,189.0,7.0,NY,19440500.0
430,B,1277,60181.0,17490,855071.0,18767,,512.2789992934787,10.87021289273645,915252,106,890.0,8489.0,7.575951037224307,289.0,2127.0,155.0,,21,2991.0,25.4603028677954,1.644479248238058,4.970007145112245,42111.0,69.9739120320367,7/8/2020,2020-07-08 14:00:00,190.0,7.0,OH,11747700.0
431,A+,673,17893.0,5132,376930.0,5805,,452.4352562189935,17.017209379946497,394823,63,458.0,1804.0,11.580805194673841,209.0,,,,3,407.0,10.291239550725443,0.44576523031203563,2.274632537863969,13538.0,75.6608729670821,7/8/2020,2020-07-08 00:00:00,190.0,7.0,OK,3954820.0
432,A+,212,10817.0,4149,265450.0,4361,,251.49438863171892,4.92898311823282,276267,14,188.0,1155.0,4.370985029376275,57.0,,27.0,,4,224.0,5.207982162661093,1.8867924528301887,2.070814458722382,2877.0,26.597023204215585,7/8/2020,2020-07-08 03:01:00,190.0,7.0,OR,4301090.0
433,A+,849,92148.0,15575,774378.0,16424,,718.7326942726329,6.6220000155995296,866526,0,649.0,,5.06204712617679,,,104.0,,25,6812.0,53.1319954137385,2.944640753828033,7.39245561488041,70953.0,76.99895819768199,7/8/2020,2020-07-08 00:00:00,190.0,7.0,PA,12820900.0
434,B,31,8745.0,0,192686.0,31,,288.40826341617856,1.0223734895256187,201431,0,127.0,,4.188433328056567,9.0,,10.0,,2,159.0,5.243786607566883,6.451612903225806,1.8181818181818181,,,7/8/2020,2020-07-08 06:30:00,190.0,7.0,PR,3032160.0
435,A+,0,17204.0,0,146066.0,0,,1628.9198606271777,0.0,163270,7,56.0,2043.0,5.302226935312831,5.0,,5.0,,2,971.0,91.93682775337071,0.0,5.644036270634737,1683.0,9.782608695652174,7/8/2020,2020-07-08 00:00:00,190.0,7.0,RI,1056160.0
436,A,1557,48909.0,6992,404931.0,8549,,938.7343812978637,29.88426325790292,453840,0,1404.0,3090.0,26.94765935394714,,,,,38,884.0,16.96704477841116,2.440590879897238,1.8074383037886685,19181.0,39.21773088797563,7/8/2020,2020-07-07 23:59:00,189.0,7.0,SC,5210100.0
437,B,79,7242.0,782,78984.0,861,,801.9693763309403,8.748354146664497,86226,10,54.0,709.0,5.979887644555478,,,,,0,98.0,10.85238868826735,0.0,1.3532173432753383,6280.0,86.71637669152167,7/8/2020,2020-07-07 18:00:00,189.0,7.0,SD,903027.0
438,A,2472,55986.0,27288,894973.0,29760,,811.6759791115145,35.83865645632236,950959,73,1160.0,3023.0,16.81749251186648,,,,,20,685.0,9.931019285024602,0.8090614886731391,1.2235201657557246,32736.0,58.4717607973422,7/8/2020,2020-07-08 15:00:00,190.0,7.0,TN,6897580.0
439,B,9979,220564.0,27442,2038144.0,37421,,748.377289862006,33.85891158816923,2258708,0,9610.0,,32.60688850208501,,,,,98,2813.0,9.54455539608378,0.9820623308948793,1.2753667869643277,113284.0,51.36105620137465,7/8/2020,2020-07-08 17:45:00,190.0,7.0,TX,29472300.0
440,A+,722,26755.0,2189,359005.0,2911,,815.1743385372869,21.997976917358294,385760,25,236.0,1678.0,7.190474449441215,76.0,465.0,,203.0,7,201.0,6.1240905268545935,0.9695290858725761,0.7512614464586059,15178.0,56.72958325546627,7/8/2020,2020-07-08 11:13:00,190.0,7.0,UT,3282120.0
441,A+,635,67375.0,9247,670624.0,9882,377.0,781.0498469200263,7.361286126815832,737999,167,971.0,9982.0,11.256391856910508,230.0,,98.0,,24,1905.0,22.0838583804475,3.779527559055118,2.8274582560296846,9011.0,13.374397031539889,7/8/2020,2020-07-07 17:00:00,189.0,7.0,VA,8626210.0
442,C,6,122.0,90,3273.0,96,58.0,,5.745750538664113,3395,0,,,,,,,,0,6.0,,0.0,4.918032786885246,80.0,65.57377049180327,7/8/2020,2020-07-07 20:49:00,189.0,7.0,VI,104425.0
443,B,2,1256.0,641,70500.0,643,,199.98057513521775,0.3184404062662703,71756,0,14.0,,2.229082843863892,,,,,0,56.0,8.916331375455568,0.0,4.45859872611465,1049.0,83.51910828025477,7/8/2020,2020-07-08 00:00:00,190.0,7.0,VT,628061.0
444,B,435,37420.0,5833,598104.0,6268,,479.92202229033876,5.578997319516231,635524,38,318.0,4582.0,4.078439419784279,,,52.0,,14,1384.0,17.750189172897617,3.218390804597701,3.698556921432389,,,7/8/2020,2020-07-07 02:59:00,189.0,7.0,WA,7797100.0
445,A+,645,36410.0,10138,611150.0,10783,152.0,622.2070320844192,11.022343743324646,647560,44,276.0,3683.0,4.716537787841244,74.0,787.0,,,2,814.0,13.910368693125989,0.31007751937984496,2.2356495468277946,26305.0,72.24663553968689,7/8/2020,2020-07-08 16:00:00,190.0,7.0,WI,5851750.0
446,B,246,3707.0,3822,190208.0,4068,,208.48448036354023,13.835225834753412,193915,0,48.0,,2.69955626043969,13.0,,7.0,,0,95.0,5.342871765453554,0.0,2.5627191799298625,2648.0,71.43242514162395,7/8/2020,2020-07-08 17:00:00,190.0,7.0,WV,1778070.0
447,B,29,1740.0,0,36078.0,29,,306.8647766853313,5.114412944755522,37818,1,13.0,120.0,2.2926678717869584,,,,,1,21.0,3.70354040827124,3.4482758620689653,1.206896551724138,1291.0,74.19540229885058,7/8/2020,2020-07-08 17:23:00,190.0,7.0,WY,567025.0
448,A,46,1184.0,7621,130236.0,7667,,161.30746237748673,6.267012896422625,131420,0,25.0,,3.4059852697949053,,,1.0,,1,17.0,2.3160699834605354,2.1739130434782608,1.435810810810811,560.0,47.2972972972973,7/7/2020,2020-07-06 00:00:00,188.0,7.0,AK,734002.0
449,B,907,45785.0,5362,415579.0,6269,,932.7468820157193,18.477698416255485,461364,47,1073.0,2961.0,21.859504300597724,,858.0,,479.0,26,1033.0,21.044611316418873,2.8665931642778393,2.2561974445779187,22082.0,48.22976957518838,7/7/2020,2020-07-07 11:00:00,189.0,7.0,AL,4908620.0
450,A,259,24512.0,5428,326143.0,5687,,806.5811122079632,8.522540309312273,350655,29,369.0,1604.0,12.142152023692004,,,81.0,247.0,0,292.0,9.608423823626193,0.0,1.191253263707572,17834.0,72.75620104438643,7/7/2020,2020-07-07 16:18:00,189.0,7.0,AR,3039000.0
451,C,0,0.0,0,696.0,0,,,0.0,696,0,,,,,,,,0,0.0,,0.0,0.0,,0.0,7/7/2020,2020-07-01 00:00:00,183.0,7.0,AS,55183.0
452,A+,3653,105094.0,7303,523703.0,10956,,1424.3293682040635,49.50877483062252,628797,84,3356.0,5272.0,45.48356099960832,869.0,,544.0,,117,1927.0,26.116454721765567,3.202846975088968,1.8335965897196795,12260.0,11.6657468551963,7/7/2020,2020-07-07 00:00:00,189.0,7.0,AZ,7378490.0
453,B,6090,277774.0,96927,4618596.0,103017,,695.5217527386541,15.248826291079814,4896370,0,7499.0,,18.776838810641628,1984.0,,,,111,6448.0,16.145226917057904,1.8226600985221675,2.32131156983735,,,7/7/2020,2020-07-07 00:00:00,189.0,7.0,CA,39937500.0
454,A,192,34257.0,4793,326383.0,4985,,586.0375363739473,3.2845610235513294,360640,26,327.0,5591.0,5.594017993235857,,,,,21,1542.0,26.379130720396613,10.9375,4.50126981346878,4636.0,13.533000554631169,7/7/2020,2020-07-07 01:59:00,189.0,7.0,CO,5845530.0
455,B,57,47033.0,5686,483074.0,5743,,1320.0096545685192,1.5997395511748265,530107,0,83.0,10411.0,2.3294453113598346,,,,,0,4338.0,121.74859952625258,0.0,9.223311292071525,8210.0,17.455828886101248,7/7/2020,2020-07-06 20:30:00,188.0,7.0,CT,3563080.0
456,A+,54,10569.0,2673,99808.0,2727,,1466.5173646812,7.492850571746126,110377,0,90.0,,12.488084286243543,25.0,,20.0,,0,561.0,77.84239205091808,0.0,5.307976156684644,1574.0,14.892610464566184,7/7/2020,2020-07-06 00:00:00,188.0,7.0,DC,720687.0
457,A+,121,12414.0,1385,116271.0,1506,,1263.003677910662,12.310572339873538,128685,0,56.0,,5.697454967214199,15.0,,,,2,514.0,52.29449737764461,1.6528925619834711,4.140486547446431,6815.0,54.897696149508626,7/7/2020,2020-07-06 18:00:00,188.0,7.0,DE,982895.0
458,A,7347,213794.0,27907,2055400.0,35254,1604.0,972.1002137043605,33.406083753921706,2269194,381,,16733.0,,,,,,63,3943.0,17.928431773746194,0.8574928542262148,1.8442987174569911,,,7/7/2020,2020-07-06 23:59:00,188.0,7.0,FL,21993000.0
459,A,3406,100470.0,17093,878982.0,20499,,935.8146813088553,31.724741759111783,979452,307,2096.0,12226.0,19.522918005607252,,2471.0,,,21,2899.0,27.0023565354272,0.6165590135055784,2.885438439335125,,,7/7/2020,2020-07-07 14:50:00,189.0,7.0,GA,10736100.0
460,B,2,303.0,360,15608.0,362,,,1.185009628203229,15911,0,3.0,,,,,,,0,5.0,,0.0,1.65016501650165,184.0,60.726072607260726,7/7/2020,2020-07-06 22:15:00,188.0,7.0,GU,168775.0
461,D,7,1030.0,608,84643.0,615,,72.91054654595135,0.49550856875889265,85673,1,,119.0,,,,,,0,19.0,1.3449518294884226,0.0,1.8446601941747571,781.0,75.8252427184466,7/7/2020,2020-07-06 18:00:00,188.0,7.0,HI,1412690.0
462,A+,372,32029.0,3464,307269.0,3836,,1007.2487695960501,11.698665031369405,339298,0,165.0,,5.188924005849333,44.0,,20.0,,2,725.0,22.79981760145919,0.5376344086021506,2.2635736363920196,25594.0,79.90883262043774,7/7/2020,2020-07-07 00:00:00,189.0,7.0,IA,3179850.0
463,A,319,8052.0,1757,100489.0,2076,,440.92522013405176,17.468348885092215,108541,18,50.0,387.0,2.7379857186664913,19.0,130.0,,,1,94.0,5.147413151093004,0.3134796238244514,1.167411823149528,2907.0,36.10283159463487,7/7/2020,2020-07-06 19:00:00,188.0,7.0,ID,1826160.0
464,A,587,149574.0,26407,1661382.0,26994,,1181.4971918765848,4.636760744725389,1810956,0,1385.0,,10.940227651524127,320.0,,153.0,,37,7273.0,57.450018562841144,6.303236797274275,4.862476098787223,,,7/7/2020,2020-07-07 00:00:00,189.0,7.0,IL,12659700.0
465,A+,295,48626.0,3188,481449.0,3483,,720.8817926423388,4.373383145426108,530075,48,655.0,7333.0,9.710393085607121,213.0,1540.0,76.0,,19,2717.0,40.27960002075503,6.440677966101695,5.587545757413729,36999.0,76.08892362110805,7/7/2020,2020-07-06 23:59:00,188.0,7.0,IN,6745350.0
466,A,0,16901.0,0,185318.0,0,,580.718536538435,0.0,202219,0,,1235.0,,,384.0,,158.0,0,280.0,9.620802924724089,0.0,1.6567067037453407,859.0,5.082539494704456,7/7/2020,2020-07-06 10:00:00,188.0,7.0,KS,2910360.0
467,B,367,17519.0,9163,392353.0,9530,,389.33793216866053,8.156117421422364,409872,9,421.0,2708.0,9.356200093784238,110.0,1003.0,,,9,602.0,13.378699421515705,2.452316076294278,3.4362691934471146,4841.0,27.63285575660711,7/7/2020,2020-07-07 00:00:00,189.0,7.0,KY,4499690.0
468,B,1936,68263.0,32017,779335.0,33953,,1469.5447754446543,41.67760990962675,847598,0,1025.0,,22.065883345747636,,,109.0,,23,3319.0,71.45040665808429,1.18801652892562,4.862077552993569,43026.0,63.029752574601176,7/7/2020,2020-07-07 13:00:00,189.0,7.0,LA,4645180.0
469,A+,201,110338.0,7142,796422.0,7343,,1581.544018576384,2.881059541897199,906760,20,621.0,11489.0,8.901183957801795,104.0,,50.0,,15,8213.0,117.72209959005819,7.462686567164178,7.443491816056118,93157.0,84.4287552792329,7/7/2020,2020-07-07 10:00:00,189.0,7.0,MA,6976600.0
470,A,492,70396.0,6525,523982.0,7017,,1157.23510303923,8.087954865266509,594378,15,404.0,11111.0,6.641328791804206,145.0,,,,20,3266.0,53.68955404463499,4.0650406504065035,4.639468151599522,5036.0,7.153815557702142,7/7/2020,2020-07-07 10:00:00,189.0,7.0,MD,6083120.0
471,A+,17,3440.0,1339,107466.0,1356,,255.61194540009956,1.263198567384213,110906,1,22.0,360.0,1.6347275577913345,9.0,,4.0,,1,110.0,8.173637788956672,5.88235294117647,3.1976744186046515,2816.0,81.86046511627907,7/7/2020,2020-07-06 23:59:00,188.0,7.0,ME,1345790.0
472,A+,631,73900.0,16517,1102611.0,17148,,735.6893977103036,6.2817322050771525,1176511,0,505.0,,5.027376804380289,174.0,,99.0,,30,6251.0,62.22996515679442,4.754358161648177,8.458728010825439,52841.0,71.50338294993233,7/7/2020,2020-07-07 00:00:00,189.0,7.0,MI,10045000.0
473,A,564,39133.0,4990,646114.0,5554,,686.4631701186001,9.893573913241777,685247,33,267.0,4252.0,4.683659990843181,121.0,1295.0,,,3,1514.0,26.558281745829873,0.5319148936170213,3.868857486009251,34377.0,87.84657450233819,7/7/2020,2020-07-06 17:00:00,188.0,7.0,MN,5700670.0
474,B,773,24629.0,7830,410719.0,8603,,399.2206533349975,12.529845508463724,435348,0,676.0,,10.957536304943696,,,67.0,,14,1042.0,16.89016690791617,1.8111254851228977,4.23078484713143,,,7/7/2020,2020-07-07 15:00:00,189.0,7.0,MO,6169270.0
475,D,0,31.0,0,8187.0,0,,,0.0,8218,0,,,,,,,,0,2.0,,0.0,6.451612903225806,19.0,61.29032258064516,7/7/2020,2020-07-05 02:01:00,187.0,7.0,MP,57580.0
476,A,957,32214.0,0,283431.0,957,,1077.6580156961923,32.01461231207723,315645,35,885.0,3315.0,29.605989442203086,173.0,,95.0,,44,1158.0,38.738684490475904,4.597701149425287,3.5947103743713913,22167.0,68.81169677779847,7/7/2020,2020-07-06 19:00:00,188.0,7.0,MS,2989260.0
477,C,78,1327.0,2323,104000.0,2401,,122.10607677868158,7.1772976554161,105327,5,22.0,117.0,2.0243660053737718,,,,,0,23.0,2.1163826419816703,0.0,1.7332328560663148,716.0,53.956292388847025,7/7/2020,2020-07-07 00:00:00,189.0,7.0,MT,1086760.0
478,A,1346,75875.0,18098,995415.0,19444,,714.9991990124295,12.68387376435888,1071290,0,989.0,,9.319725968017037,,,,,22,1420.0,13.381204119903128,1.634472511144131,1.871499176276771,55318.0,72.90675453047776,7/7/2020,2020-07-07 12:00:00,189.0,7.0,NC,10611900.0
479,D,49,3898.0,726,110459.0,775,,511.73458068090366,6.432784621181191,114357,3,24.0,248.0,3.150751651190787,,,,,3,81.0,10.633786822768906,6.122448979591836,2.077988712160082,3413.0,87.55772190867111,7/7/2020,2020-07-07 00:00:00,189.0,7.0,ND,761723.0
480,B,117,20046.0,1216,173027.0,1333,,1026.6469319921948,5.992102715907753,193073,0,109.0,1369.0,5.582386290888419,,,,,-1,283.0,14.493718535058921,-0.8547008547008548,1.4117529681732017,14759.0,73.62566097974658,7/7/2020,2020-07-06 20:00:00,188.0,7.0,NE,1952570.0
481,B,17,5914.0,2628,121966.0,2645,,431.285323609845,1.2397447584320875,127880,4,25.0,574.0,1.8231540565177755,,163.0,,,1,382.0,27.857793983591613,5.88235294117647,6.459249239093675,4706.0,79.57389245857289,7/7/2020,2020-07-06 09:00:00,188.0,7.0,NH,1371250.0
482,A+,267,173878.0,10657,1386255.0,10924,,1945.6905725574802,2.987723477799648,1560133,9,903.0,20246.0,10.104547941771843,169.0,,142.0,,52,15281.0,170.9940167200615,19.475655430711612,8.788345851689115,30774.0,17.698616271178643,7/7/2020,2020-07-07 13:00:00,189.0,7.0,NJ,8936570.0
483,B,251,13507.0,4935,366733.0,5186,,644.2212301587301,11.97153540903541,380240,27,129.0,2033.0,6.152701465201465,,,,,2,515.0,24.5631105006105,0.796812749003984,3.8128377878137263,5902.0,43.695861405197306,7/7/2020,2020-07-06 17:33:00,188.0,7.0,NM,2096640.0
484,A+,876,23785.0,4189,292761.0,5065,,757.5661058840767,27.901110311307594,316546,0,849.0,,27.041144582534418,236.0,,112.0,,11,548.0,17.454119235840825,1.2557077625570776,2.303973092285054,743.0,3.1238175320580197,7/7/2020,2020-07-07 13:00:00,189.0,7.0,NV,3139660.0
485,A,588,398237.0,56148,3946630.0,56736,,2048.491551143232,3.0246135644659344,4344867,0,836.0,89995.0,4.30030091818626,160.0,,103.0,,11,24924.0,128.20657904889276,1.870748299319728,6.258584712118663,71091.0,17.85143017851179,7/7/2020,2020-07-06 23:59:00,188.0,7.0,NY,19440500.0
486,B,948,58904.0,14125,837581.0,15073,,501.40878640074226,8.069664700324319,896485,134,849.0,8383.0,7.226946551239817,289.0,2101.0,140.0,,43,2970.0,25.28154447253505,4.5358649789029535,5.042102403911449,41438.0,70.3483634388157,7/7/2020,2020-07-07 14:00:00,189.0,7.0,OH,11747700.0
487,A+,858,17220.0,23009,371798.0,23867,,435.41804683904707,21.69504553936715,389018,52,426.0,1741.0,10.771665967098375,182.0,,,,5,404.0,10.215382748140245,0.5827505827505828,2.3461091753774683,13005.0,75.5226480836237,7/7/2020,2020-07-07 08:00:00,189.0,7.0,OK,3954820.0
488,A+,210,10605.0,3975,261301.0,4185,,246.56540551348613,4.882483277494774,271906,16,191.0,1141.0,4.440734790483343,55.0,,22.0,,5,220.0,5.1149824811850015,2.380952380952381,2.0744931636020745,2877.0,27.12871287128713,7/7/2020,2020-07-07 03:01:00,189.0,7.0,OR,4301090.0
489,A+,995,91299.0,15783,758803.0,16778,,712.1106942570335,7.760765624878129,850102,0,637.0,,4.968449952811425,,,101.0,,33,6787.0,52.93700130256067,3.3165829145728645,7.4338163616249915,70437.0,77.14980448854861,7/7/2020,2020-07-07 00:00:00,189.0,7.0,PA,12820900.0
490,C,129,8714.0,0,192686.0,129,,287.3858899266529,4.254392908025961,201400,0,122.0,,4.02353437813308,19.0,,7.0,,2,157.0,5.1778270275974885,1.550387596899225,1.8016984163415195,,,7/7/2020,2020-07-07 06:30:00,189.0,7.0,PR,3032160.0
491,A+,41,17204.0,1515,146066.0,1556,,1628.9198606271777,3.8819875776397517,163270,17,55.0,2036.0,5.207544311467959,4.0,,4.0,,9,969.0,91.74746250568096,21.951219512195124,5.632411067193676,1677.0,9.747733085328992,7/7/2020,2020-07-07 03:00:00,189.0,7.0,RI,1056160.0
492,A,972,47352.0,4462,397939.0,5434,,908.8501180399609,18.656071860424944,445291,208,1324.0,3090.0,25.412180188480068,,,,,19,846.0,16.237692174814303,1.954732510288066,1.7866193613786112,19181.0,40.507264740665654,7/7/2020,2020-07-06 23:59:00,188.0,7.0,SC,5210100.0
493,B,58,7163.0,1004,78202.0,1062,,793.2210221842759,6.422842284892921,85365,7,64.0,699.0,7.087274245399086,,,,,1,98.0,10.85238868826735,1.7241379310344827,1.3681418400111687,6190.0,86.41630601703197,7/7/2020,2020-07-06 18:00:00,188.0,7.0,SD,903027.0
494,B,1359,53514.0,15222,867685.0,16581,,775.8373226551921,19.70256234795392,921199,53,1112.0,2950.0,16.121596269996143,,,,,12,665.0,9.64106251757863,0.8830022075055187,1.242665470717943,31827.0,59.47415629554883,7/7/2020,2020-07-07 15:00:00,189.0,7.0,TN,6897580.0
